bin_id	section_id	cluster
19585050874920	cs12_3	domain_D
19585050875610	cs12_3	domain_D
19585050876420	cs12_3	domain_D
19585050877020	cs12_3	domain_D
19585050877620	cs12_3	domain_C
19585050878310	cs12_3	domain_C
19585050878910	cs12_3	domain_C
19585050879510	cs12_3	domain_C
19713899891790	cs12_3	domain_D
19713899892450	cs12_3	domain_D
19713899893170	cs12_3	domain_D
19713899894010	cs12_3	domain_D
19713899894760	cs12_3	domain_D
19713899895540	cs12_3	domain_D
19713899896140	cs12_3	domain_D
19713899896740	cs12_3	domain_C
19713899897460	cs12_3	domain_C
19713899898060	cs12_3	domain_C
19842748910340	cs12_3	domain_D
19842748910940	cs12_3	domain_D
19842748911540	cs12_3	domain_D
19842748912560	cs12_3	domain_D
19842748913160	cs12_3	domain_D
19842748914120	cs12_3	domain_D
19842748914720	cs12_3	domain_D
19842748915320	cs12_3	domain_C
19842748915920	cs12_3	domain_C
19842748916640	cs12_3	domain_C
19842748917240	cs12_3	domain_C
19971597929520	cs12_3	domain_D
19971597930120	cs12_3	domain_D
19971597930870	cs12_3	domain_D
19971597931770	cs12_3	domain_D
19971597932490	cs12_3	domain_D
19971597933180	cs12_3	domain_D
19971597933780	cs12_3	domain_D
19971597934380	cs12_3	domain_C
19971597935070	cs12_3	domain_C
19971597935670	cs12_3	domain_C
19971597936270	cs12_3	domain_C
20100446948550	cs12_3	domain_D
20100446949150	cs12_3	domain_D
20100446949900	cs12_3	domain_D
20100446950800	cs12_3	domain_D
20100446951550	cs12_3	domain_D
20100446952210	cs12_3	domain_D
20100446952810	cs12_3	domain_D
20100446953410	cs12_3	domain_C
20100446954100	cs12_3	domain_C
20100446954700	cs12_3	domain_C
20229295966950	cs12_3	domain_D
20229295967550	cs12_3	domain_D
20229295968150	cs12_3	domain_D
20229295969230	cs12_3	domain_D
20229295969920	cs12_3	domain_D
20229295970520	cs12_3	domain_D
20229295971180	cs12_3	domain_D
20229295971780	cs12_3	domain_C
20229295972380	cs12_3	domain_C
20229295973070	cs12_3	domain_C
20229295973670	cs12_3	domain_C
20358144985920	cs12_3	domain_D
20358144986520	cs12_3	domain_D
20358144987120	cs12_3	domain_D
20358144988260	cs12_3	domain_D
20358144989010	cs12_3	domain_D
20358144989700	cs12_3	domain_D
20358144990300	cs12_3	domain_D
20358144990990	cs12_3	domain_C
20358144991680	cs12_3	domain_C
20358144992280	cs12_3	domain_C
20358144992880	cs12_3	domain_C
20486994005100	cs12_3	domain_D
20486994005700	cs12_3	domain_D
20486994006510	cs12_3	domain_D
20486994007410	cs12_3	domain_D
20486994008160	cs12_3	domain_D
20486994008880	cs12_3	domain_D
20486994009480	cs12_3	domain_C
20486994010230	cs12_3	domain_C
20486994010950	cs12_3	domain_C
20486994011550	cs12_3	domain_C
20615843023770	cs12_3	domain_D
20615843024370	cs12_3	domain_D
20615843024970	cs12_3	domain_D
20615843026080	cs12_3	domain_D
20615843026890	cs12_3	domain_D
20615843027610	cs12_3	domain_D
20615843028210	cs12_3	domain_D
20615843028930	cs12_3	domain_C
20615843029620	cs12_3	domain_C
20615843030220	cs12_3	domain_C
20615843030820	cs12_3	domain_C
20744692043040	cs12_3	domain_D
20744692043640	cs12_3	domain_D
20744692044720	cs12_3	domain_D
20744692045530	cs12_3	domain_D
20744692046130	cs12_3	domain_D
20744692046820	cs12_3	domain_D
20744692047420	cs12_3	domain_C
20744692048110	cs12_3	domain_C
20744692048800	cs12_3	domain_C
20744692049400	cs12_3	domain_C
20873541061620	cs12_3	domain_D
20873541062220	cs12_3	domain_D
20873541063000	cs12_3	domain_D
20873541063900	cs12_3	domain_D
20873541064800	cs12_3	domain_D
20873541065520	cs12_3	domain_D
20873541066120	cs12_3	domain_C
20873541066750	cs12_3	domain_C
20873541067410	cs12_3	domain_C
20873541068010	cs12_3	domain_C
21002390080230	cs12_3	domain_D
21002390080830	cs12_3	domain_D
21002390081430	cs12_3	domain_D
21002390082480	cs12_3	domain_D
21002390083230	cs12_3	domain_D
21002390084100	cs12_3	domain_D
21002390084700	cs12_3	domain_D
21002390085300	cs12_3	domain_C
21002390085900	cs12_3	domain_C
21002390086560	cs12_3	domain_C
21002390087160	cs12_3	domain_C
21131239099380	cs12_3	domain_D
21131239099980	cs12_3	domain_D
21131239100730	cs12_3	domain_D
21131239101630	cs12_3	domain_D
21131239102560	cs12_3	domain_D
21131239103250	cs12_3	domain_D
21131239103850	cs12_3	domain_D
21131239104450	cs12_3	domain_C
21131239105110	cs12_3	domain_C
21131239105710	cs12_3	domain_C
21131239106310	cs12_3	domain_C
21260088118530	cs12_3	domain_D
21260088119130	cs12_3	domain_D
21260088120210	cs12_3	domain_D
21260088120960	cs12_3	domain_D
21260088121860	cs12_3	domain_D
21260088122460	cs12_3	domain_D
21260088123060	cs12_3	domain_C
21260088123720	cs12_3	domain_C
21260088124320	cs12_3	domain_C
21260088124920	cs12_3	domain_C
21388937137140	cs12_3	domain_D
21388937137740	cs12_3	domain_D
21388937138490	cs12_3	domain_D
21388937139390	cs12_3	domain_D
21388937140380	cs12_3	domain_D
21388937141190	cs12_3	domain_D
21388937141790	cs12_3	domain_C
21388937142390	cs12_3	domain_C
21388937143050	cs12_3	domain_C
21388937143650	cs12_3	domain_C
21517786155900	cs12_3	domain_D
21517786156500	cs12_3	domain_D
21517786157100	cs12_3	domain_D
21517786158240	cs12_3	domain_D
21517786159230	cs12_3	domain_D
21517786160010	cs12_3	domain_D
21517786160610	cs12_3	domain_C
21517786161210	cs12_3	domain_C
21517786161870	cs12_3	domain_C
21517786162470	cs12_3	domain_C
21646635174720	cs12_3	domain_D
21646635175320	cs12_3	domain_D
21646635175920	cs12_3	domain_D
21646635177030	cs12_3	domain_D
21646635178050	cs12_3	domain_D
21646635178860	cs12_3	domain_D
21646635179460	cs12_3	domain_C
21646635180060	cs12_3	domain_C
21646635180690	cs12_3	domain_C
21646635181290	cs12_3	domain_C
21646635181890	cs12_3	domain_C
21775484194140	cs12_3	domain_D
21775484194740	cs12_3	domain_D
21775484195880	cs12_3	domain_D
21775484196930	cs12_3	domain_D
21775484197770	cs12_3	domain_D
21775484198370	cs12_3	domain_C
21775484198970	cs12_3	domain_C
21775484199570	cs12_3	domain_C
21775484200170	cs12_3	domain_C
21775484200770	cs12_3	domain_C
21904333213020	cs12_3	domain_D
21904333213620	cs12_3	domain_D
21904333214790	cs12_3	domain_D
21904333216140	cs12_3	domain_D
21904333216740	cs12_3	domain_D
21904333217340	cs12_3	domain_C
21904333217940	cs12_3	domain_C
21904333218540	cs12_3	domain_C
21904333219140	cs12_3	domain_C
22033182231420	cs12_3	domain_D
22033182232020	cs12_3	domain_D
22033182232620	cs12_3	domain_D
22033182233790	cs12_3	domain_D
22033182235170	cs12_3	domain_D
22033182235770	cs12_3	domain_D
22033182236370	cs12_3	domain_C
22033182236970	cs12_3	domain_C
22033182237570	cs12_3	domain_C
22033182238170	cs12_3	domain_C
22162031250450	cs12_3	domain_D
22162031251050	cs12_3	domain_D
22162031251740	cs12_3	domain_D
22162031253150	cs12_3	domain_D
22162031254200	cs12_3	domain_D
22162031254800	cs12_3	domain_D
22162031255400	cs12_3	domain_C
22162031256000	cs12_3	domain_C
22162031256600	cs12_3	domain_C
22162031257200	cs12_3	domain_C
22290880269480	cs12_3	domain_D
22290880270080	cs12_3	domain_D
22290880270740	cs12_3	domain_D
22290880272390	cs12_3	domain_D
22290880273230	cs12_3	domain_D
22290880273830	cs12_3	domain_C
22290880274430	cs12_3	domain_C
22290880275030	cs12_3	domain_C
22290880275630	cs12_3	domain_C
22290880276230	cs12_3	domain_C
22419729288510	cs12_3	domain_D
22419729289170	cs12_3	domain_D
22419729289770	cs12_3	domain_D
22419729291270	cs12_3	domain_D
22419729292110	cs12_3	domain_D
22419729292710	cs12_3	domain_C
22419729293310	cs12_3	domain_C
22419729293910	cs12_3	domain_C
22419729294510	cs12_3	domain_C
22419729295110	cs12_3	domain_C
22548578307390	cs12_3	domain_D
22548578308080	cs12_3	domain_D
22548578308680	cs12_3	domain_D
22548578310030	cs12_3	domain_D
22548578310870	cs12_3	domain_D
22548578311470	cs12_3	domain_D
22548578312070	cs12_3	domain_C
22548578312670	cs12_3	domain_C
22548578313270	cs12_3	domain_C
22548578313870	cs12_3	domain_C
22677427326150	cs12_3	domain_D
22677427326750	cs12_3	domain_D
22677427327410	cs12_3	domain_D
22677427328010	cs12_3	domain_D
22677427329450	cs12_3	domain_D
22677427330050	cs12_3	domain_D
22677427330650	cs12_3	domain_C
22677427331250	cs12_3	domain_C
22677427331850	cs12_3	domain_C
22677427332450	cs12_3	domain_C
22806276344730	cs12_3	domain_D
22806276345330	cs12_3	domain_D
22806276345930	cs12_3	domain_D
22806276346530	cs12_3	domain_D
22806276347550	cs12_3	domain_D
22806276348600	cs12_3	domain_D
22806276349200	cs12_3	domain_D
22806276349800	cs12_3	domain_C
22806276350400	cs12_3	domain_C
22806276351000	cs12_3	domain_C
22806276351600	cs12_3	domain_C
22935125363880	cs12_3	domain_D
22935125364480	cs12_3	domain_D
22935125365080	cs12_3	domain_D
22935125365680	cs12_3	domain_D
22935125367090	cs12_3	domain_D
22935125367690	cs12_3	domain_D
22935125368290	cs12_3	domain_C
22935125368890	cs12_3	domain_C
22935125369490	cs12_3	domain_C
22935125370090	cs12_3	domain_C
23063974382370	cs12_3	domain_D
23063974382970	cs12_3	domain_D
23063974383570	cs12_3	domain_D
23063974384170	cs12_3	domain_D
23063974384770	cs12_3	domain_D
23063974386060	cs12_3	domain_D
23063974386660	cs12_3	domain_D
23063974387260	cs12_3	domain_C
23063974387860	cs12_3	domain_C
23063974388460	cs12_3	domain_C
23063974389060	cs12_3	domain_C
23192823401370	cs12_3	domain_D
23192823401970	cs12_3	domain_D
23192823402570	cs12_3	domain_D
23192823403170	cs12_3	domain_D
23192823403770	cs12_3	domain_D
23192823405120	cs12_3	domain_D
23192823405720	cs12_3	domain_D
23192823406320	cs12_3	domain_C
23192823406920	cs12_3	domain_C
23192823407520	cs12_3	domain_C
23192823408120	cs12_3	domain_C
23321672420490	cs12_3	domain_D
23321672421090	cs12_3	domain_D
23321672421690	cs12_3	domain_D
23321672422290	cs12_3	domain_D
23321672423040	cs12_3	domain_D
23321672424120	cs12_3	domain_D
23321672424720	cs12_3	domain_D
23321672425320	cs12_3	domain_C
23321672425920	cs12_3	domain_C
23321672426520	cs12_3	domain_C
23321672427120	cs12_3	domain_C
23450521439520	cs12_3	domain_D
23450521440120	cs12_3	domain_D
23450521440720	cs12_3	domain_D
23450521441320	cs12_3	domain_D
23450521442070	cs12_3	domain_D
23450521443150	cs12_3	domain_D
23450521443750	cs12_3	domain_C
23450521444560	cs12_3	domain_C
23450521445160	cs12_3	domain_C
23450521445760	cs12_3	domain_C
23579370458250	cs12_3	domain_D
23579370458850	cs12_3	domain_D
23579370459450	cs12_3	domain_D
23579370460050	cs12_3	domain_D
23579370460830	cs12_3	domain_D
23579370461940	cs12_3	domain_D
23579370462540	cs12_3	domain_D
23579370463350	cs12_3	domain_C
23579370463950	cs12_3	domain_C
23579370464550	cs12_3	domain_C
23708219477040	cs12_3	domain_D
23708219477700	cs12_3	domain_D
23708219478300	cs12_3	domain_D
23708219478900	cs12_3	domain_D
23708219479500	cs12_3	domain_D
23708219480790	cs12_3	domain_D
23708219481390	cs12_3	domain_D
23708219482170	cs12_3	domain_C
23708219482770	cs12_3	domain_C
23708219483370	cs12_3	domain_C
23837068495920	cs12_3	domain_D
23837068496640	cs12_3	domain_D
23837068497240	cs12_3	domain_D
23837068497840	cs12_3	domain_D
23837068498650	cs12_3	domain_D
23837068499760	cs12_3	domain_D
23837068500360	cs12_3	domain_C
23837068501140	cs12_3	domain_C
23837068501740	cs12_3	domain_C
23837068502340	cs12_3	domain_C
23965917514950	cs12_3	domain_D
23965917515550	cs12_3	domain_D
23965917516150	cs12_3	domain_D
23965917516750	cs12_3	domain_D
23965917517560	cs12_3	domain_D
23965917518640	cs12_3	domain_D
23965917519240	cs12_3	domain_C
23965917519990	cs12_3	domain_C
23965917520590	cs12_3	domain_C
23965917521190	cs12_3	domain_C
24094766533830	cs12_3	domain_D
24094766534430	cs12_3	domain_D
24094766535030	cs12_3	domain_D
24094766535630	cs12_3	domain_D
24094766536770	cs12_3	domain_D
24094766537490	cs12_3	domain_D
24094766538270	cs12_3	domain_C
24094766538990	cs12_3	domain_C
24094766539590	cs12_3	domain_C
24094766540190	cs12_3	domain_C
24223615552890	cs12_3	domain_D
24223615553490	cs12_3	domain_D
24223615554090	cs12_3	domain_D
24223615554690	cs12_3	domain_D
24223615555980	cs12_3	domain_D
24223615556580	cs12_3	domain_D
24223615557480	cs12_3	domain_C
24223615558080	cs12_3	domain_C
24223615558680	cs12_3	domain_C
24223615559280	cs12_3	domain_C
24352464572010	cs12_3	domain_D
24352464572610	cs12_3	domain_D
24352464573210	cs12_3	domain_D
24352464574110	cs12_3	domain_D
24352464575100	cs12_3	domain_D
24352464575850	cs12_3	domain_D
24352464576540	cs12_3	domain_C
24352464577140	cs12_3	domain_C
24352464577740	cs12_3	domain_C
24481313590500	cs12_3	domain_D
24481313591100	cs12_3	domain_D
24481313591700	cs12_3	domain_D
24481313592300	cs12_3	domain_D
24481313593590	cs12_3	domain_D
24481313594280	cs12_3	domain_D
24481313594970	cs12_3	domain_C
24481313595660	cs12_3	domain_C
24481313596260	cs12_3	domain_C
24481313596860	cs12_3	domain_C
24610162609650	cs12_3	domain_D
24610162610250	cs12_3	domain_D
24610162610850	cs12_3	domain_D
24610162611900	cs12_3	domain_D
24610162612920	cs12_3	domain_D
24610162613580	cs12_3	domain_D
24610162614270	cs12_3	domain_C
24610162614870	cs12_3	domain_C
24610162615470	cs12_3	domain_C
24739011628320	cs12_3	domain_D
24739011628920	cs12_3	domain_D
24739011629520	cs12_3	domain_D
24739011630120	cs12_3	domain_D
24739011631710	cs12_3	domain_D
24739011632340	cs12_3	domain_D
24739011633000	cs12_3	domain_C
24739011633600	cs12_3	domain_C
24739011634200	cs12_3	domain_C
24739011634800	cs12_3	domain_C
24867860647710	cs12_3	domain_D
24867860648310	cs12_3	domain_D
24867860648910	cs12_3	domain_D
24867860650590	cs12_3	domain_D
24867860651190	cs12_3	domain_D
24867860651850	cs12_3	domain_C
24867860652450	cs12_3	domain_C
24867860653050	cs12_3	domain_C
24867860653650	cs12_3	domain_C
24996709666650	cs12_3	domain_D
24996709667250	cs12_3	domain_D
24996709668570	cs12_3	domain_D
24996709669500	cs12_3	domain_D
24996709670100	cs12_3	domain_D
24996709670730	cs12_3	domain_C
24996709671330	cs12_3	domain_C
24996709671930	cs12_3	domain_C
24996709672530	cs12_3	domain_C
25125558685620	cs12_3	domain_D
25125558686220	cs12_3	domain_D
25125558687930	cs12_3	domain_D
25125558688620	cs12_3	domain_D
25125558689220	cs12_3	domain_C
25125558689850	cs12_3	domain_C
25125558690450	cs12_3	domain_C
25125558691050	cs12_3	domain_C
25254407704350	cs12_3	domain_D
25254407704950	cs12_3	domain_D
25254407706750	cs12_3	domain_D
25254407707440	cs12_3	domain_D
25254407708040	cs12_3	domain_C
25254407708640	cs12_3	domain_C
25254407709240	cs12_3	domain_C
25254407709840	cs12_3	domain_C
25383256723260	cs12_3	domain_D
25383256723860	cs12_3	domain_D
25383256725870	cs12_3	domain_D
25383256726470	cs12_3	domain_D
25383256727070	cs12_3	domain_C
25383256727670	cs12_3	domain_C
25383256728270	cs12_3	domain_C
25383256728870	cs12_3	domain_C
25512105742410	cs12_3	domain_D
25512105744270	cs12_3	domain_D
25512105745050	cs12_3	domain_D
25512105745650	cs12_3	domain_D
25512105746250	cs12_3	domain_C
25512105746850	cs12_3	domain_C
25512105747450	cs12_3	domain_C
25512105748050	cs12_3	domain_C
25640954763150	cs12_3	domain_D
25640954763900	cs12_3	domain_D
25640954764500	cs12_3	domain_D
25640954765100	cs12_3	domain_C
25640954765700	cs12_3	domain_C
25640954766300	cs12_3	domain_C
25640954766900	cs12_3	domain_C
25769803782510	cs12_3	domain_D
25769803783200	cs12_3	domain_D
25769803783800	cs12_3	domain_C
25769803784400	cs12_3	domain_C
25769803785000	cs12_3	domain_C
25769803785600	cs12_3	domain_C
25898652801180	cs12_3	domain_D
25898652801780	cs12_3	domain_D
25898652802380	cs12_3	domain_D
25898652802980	cs12_3	domain_C
25898652803580	cs12_3	domain_C
25898652804180	cs12_3	domain_C
26027501819760	cs12_3	domain_D
26027501820360	cs12_3	domain_D
26027501820960	cs12_3	domain_D
26027501821560	cs12_3	domain_C
26027501822160	cs12_3	domain_C
26027501822760	cs12_3	domain_C
26027501823360	cs12_3	domain_C
26156350839000	cs12_3	domain_D
26156350839600	cs12_3	domain_D
26156350840200	cs12_3	domain_C
26156350840800	cs12_3	domain_C
26156350841400	cs12_3	domain_C
26156350842000	cs12_3	domain_C
26285199857700	cs12_3	domain_D
26285199858300	cs12_3	domain_D
26285199858900	cs12_3	domain_D
26285199859500	cs12_3	domain_C
26285199860100	cs12_3	domain_C
26285199860700	cs12_3	domain_C
26285199861300	cs12_3	domain_C
26414048877150	cs12_3	domain_D
26414048877750	cs12_3	domain_D
26414048878350	cs12_3	domain_C
26414048878950	cs12_3	domain_C
26414048879550	cs12_3	domain_C
26414048880150	cs12_3	domain_C
26542897896060	cs12_3	domain_D
26542897896660	cs12_3	domain_D
26542897897260	cs12_3	domain_C
26542897897860	cs12_3	domain_C
26542897898460	cs12_3	domain_C
26542897899060	cs12_3	domain_C
26671746914970	cs12_3	domain_D
26671746915570	cs12_3	domain_D
26671746916290	cs12_3	domain_C
26671746916890	cs12_3	domain_C
26671746917520	cs12_3	domain_C
26800595933400	cs12_3	domain_D
26800595934000	cs12_3	domain_D
26800595934600	cs12_3	domain_C
26800595935290	cs12_3	domain_C
26800595935890	cs12_3	domain_C
26800595936670	cs12_3	domain_C
26929444952580	cs12_3	domain_D
26929444953180	cs12_3	domain_D
26929444953840	cs12_3	domain_C
26929444954440	cs12_3	domain_C
26929444955040	cs12_3	domain_C
27058293971100	cs12_3	domain_D
27058293971700	cs12_3	domain_D
27058293972300	cs12_3	domain_D
27058293972990	cs12_3	domain_C
27058293973590	cs12_3	domain_C
27058293974550	cs12_3	domain_C
27187142990460	cs12_3	domain_B
27187142991060	cs12_3	domain_B
27187142991720	cs12_3	domain_A
27187142992320	cs12_3	domain_A
27187142993370	cs12_3	domain_A
27315992009280	cs12_3	domain_B
27315992009880	cs12_3	domain_B
27315992010540	cs12_3	domain_A
27315992011140	cs12_3	domain_A
27315992012190	cs12_3	domain_A
27444841028100	cs12_3	domain_B
27444841028700	cs12_3	domain_B
27444841029390	cs12_3	domain_A
27444841029990	cs12_3	domain_A
27444841031160	cs12_3	domain_A
27573690047070	cs12_3	domain_B
27573690047670	cs12_3	domain_B
27573690048330	cs12_3	domain_A
27573690048930	cs12_3	domain_A
27702539064240	cs12_3	domain_B
27702539065440	cs12_3	domain_B
27702539066040	cs12_3	domain_B
27702539066700	cs12_3	domain_B
27702539067300	cs12_3	domain_A
27702539067900	cs12_3	domain_A
27831388083180	cs12_3	domain_B
27831388083780	cs12_3	domain_B
27831388084830	cs12_3	domain_B
27831388085820	cs12_3	domain_A
27831388086420	cs12_3	domain_A
27831388087020	cs12_3	domain_A
27960237102300	cs12_3	domain_B
27960237103320	cs12_3	domain_B
27960237103920	cs12_3	domain_B
27960237104850	cs12_3	domain_A
27960237105450	cs12_3	domain_A
28089086120730	cs12_3	domain_B
28089086121330	cs12_3	domain_B
28089086122320	cs12_3	domain_B
28089086122920	cs12_3	domain_B
28089086123850	cs12_3	domain_A
28089086124450	cs12_3	domain_A
28217935139730	cs12_3	domain_B
28217935140330	cs12_3	domain_B
28217935141290	cs12_3	domain_B
28217935142190	cs12_3	domain_B
28217935142790	cs12_3	domain_A
28217935143390	cs12_3	domain_A
28346784158730	cs12_3	domain_B
28346784159330	cs12_3	domain_B
28346784160230	cs12_3	domain_B
28346784161130	cs12_3	domain_B
28346784161730	cs12_3	domain_A
28346784163320	cs12_3	domain_A
28475633177760	cs12_3	domain_B
28475633178360	cs12_3	domain_B
28475633179260	cs12_3	domain_B
28475633180130	cs12_3	domain_A
28475633180730	cs12_3	domain_A
28604482196220	cs12_3	domain_B
28604482196820	cs12_3	domain_B
28604482197720	cs12_3	domain_B
28604482198320	cs12_3	domain_B
28604482199160	cs12_3	domain_A
28604482199760	cs12_3	domain_A
28733331215190	cs12_3	domain_B
28733331215790	cs12_3	domain_B
28733331216690	cs12_3	domain_B
28733331217290	cs12_3	domain_B
28733331218100	cs12_3	domain_A
28733331218700	cs12_3	domain_A
28862180234100	cs12_3	domain_B
28862180234700	cs12_3	domain_B
28862180235600	cs12_3	domain_B
28862180236440	cs12_3	domain_B
28862180237040	cs12_3	domain_A
28862180237640	cs12_3	domain_A
28991029253040	cs12_3	domain_B
28991029253640	cs12_3	domain_B
28991029254600	cs12_3	domain_B
28991029255410	cs12_3	domain_B
28991029256010	cs12_3	domain_A
28991029257660	cs12_3	domain_A
29119878271980	cs12_3	domain_B
29119878272730	cs12_3	domain_B
29119878273570	cs12_3	domain_B
29119878274410	cs12_3	domain_B
29119878275010	cs12_3	domain_A
29248727290440	cs12_3	domain_B
29248727291040	cs12_3	domain_B
29248727291820	cs12_3	domain_B
29248727293110	cs12_3	domain_B
29248727293710	cs12_3	domain_A
29248727295450	cs12_3	domain_A
29377576309710	cs12_3	domain_B
29377576310520	cs12_3	domain_B
29377576311120	cs12_3	domain_B
29377576312260	cs12_3	domain_A
29377576312860	cs12_3	domain_A
29506425328230	cs12_3	domain_B
29506425328830	cs12_3	domain_B
29506425329700	cs12_3	domain_B
29506425330690	cs12_3	domain_B
29506425331290	cs12_3	domain_A
29506425331890	cs12_3	domain_A
29635274347350	cs12_3	domain_B
29635274348250	cs12_3	domain_B
29635274348850	cs12_3	domain_B
29635274349720	cs12_3	domain_B
29635274350320	cs12_3	domain_A
29635274352150	cs12_3	domain_A
29764123366440	cs12_3	domain_B
29764123367340	cs12_3	domain_B
29764123367940	cs12_3	domain_B
29764123368750	cs12_3	domain_B
29764123369350	cs12_3	domain_A
29892972384840	cs12_3	domain_B
29892972385440	cs12_3	domain_B
29892972386400	cs12_3	domain_B
29892972387000	cs12_3	domain_B
29892972387690	cs12_3	domain_B
29892972388290	cs12_3	domain_A
30021821403810	cs12_3	domain_B
30021821404800	cs12_3	domain_B
30021821405400	cs12_3	domain_B
30021821406000	cs12_3	domain_B
30021821406600	cs12_3	domain_A
30021821407200	cs12_3	domain_A
30150670422750	cs12_3	domain_B
30150670423740	cs12_3	domain_B
30150670424340	cs12_3	domain_B
30150670424940	cs12_3	domain_B
30150670425540	cs12_3	domain_A
30150670426140	cs12_3	domain_A
30279519441750	cs12_3	domain_B
30279519442740	cs12_3	domain_B
30279519443340	cs12_3	domain_B
30279519443940	cs12_3	domain_B
30279519444540	cs12_3	domain_A
30279519445140	cs12_3	domain_A
30408368460720	cs12_3	domain_B
30408368461680	cs12_3	domain_B
30408368462280	cs12_3	domain_B
30408368462880	cs12_3	domain_B
30408368463480	cs12_3	domain_A
30408368464080	cs12_3	domain_A
30537217479660	cs12_3	domain_B
30537217480620	cs12_3	domain_B
30537217481220	cs12_3	domain_B
30537217481820	cs12_3	domain_B
30537217482420	cs12_3	domain_A
30537217484160	cs12_3	domain_A
30666066498600	cs12_3	domain_B
30666066499500	cs12_3	domain_B
30666066500100	cs12_3	domain_B
30666066500700	cs12_3	domain_B
30666066501300	cs12_3	domain_A
30666066503040	cs12_3	domain_A
30794915517480	cs12_3	domain_B
30794915518350	cs12_3	domain_B
30794915518950	cs12_3	domain_B
30794915519550	cs12_3	domain_B
30794915520150	cs12_3	domain_A
30923764535820	cs12_3	domain_B
30923764536420	cs12_3	domain_B
30923764537050	cs12_3	domain_B
30923764537650	cs12_3	domain_B
30923764538250	cs12_3	domain_B
30923764538850	cs12_3	domain_A
30923764539450	cs12_3	domain_A
31052613555090	cs12_3	domain_B
31052613555690	cs12_3	domain_B
31052613556290	cs12_3	domain_B
31052613556890	cs12_3	domain_B
31052613557490	cs12_3	domain_B
31052613558090	cs12_3	domain_A
31181462573850	cs12_3	domain_B
31181462574450	cs12_3	domain_B
31181462575050	cs12_3	domain_B
31181462575650	cs12_3	domain_B
31181462576250	cs12_3	domain_B
31181462576850	cs12_3	domain_A
31310311592670	cs12_3	domain_B
31310311593270	cs12_3	domain_B
31310311593870	cs12_3	domain_B
31310311594470	cs12_3	domain_B
31310311595070	cs12_3	domain_B
31310311595670	cs12_3	domain_A
31439160611490	cs12_3	domain_B
31439160612090	cs12_3	domain_B
31439160612690	cs12_3	domain_B
31439160613290	cs12_3	domain_B
31439160613890	cs12_3	domain_B
31439160614490	cs12_3	domain_A
31568009630340	cs12_3	domain_B
31568009630940	cs12_3	domain_B
31568009631540	cs12_3	domain_B
31568009632140	cs12_3	domain_B
31568009632740	cs12_3	domain_B
31568009633340	cs12_3	domain_A
31696858649250	cs12_3	domain_B
31696858649850	cs12_3	domain_B
31696858650450	cs12_3	domain_B
31696858651050	cs12_3	domain_B
31696858651650	cs12_3	domain_B
31696858652250	cs12_3	domain_A
31825707668220	cs12_3	domain_B
31825707668820	cs12_3	domain_B
31825707669420	cs12_3	domain_B
31825707670020	cs12_3	domain_B
